idsbr;nama_usaha;alamat;kdprov;kdkab;kdkec;kddesa;latitude;longitude;kbli;deskripsi_usaha;foto_usaha;foto_produk;catatan;petugas_id
31854022;Asmi;Ulak Surung;16;74;042;001;;;;;;;;
28241857;SIHABUDIN;GG. JAMBU NO.81;16;74;042;002;;;;;;;;
31029243;ANGGI PRANATA;JL KAYU AGUNG RT 005;16;74;042;008;;;;;;;;
30017916;ANDI SETIOKO;JL. MANGGA BESAR II;16;74;042;003;;;;;;;;
27731795;Ardi Wiranata;JL Nangka Lintas;16;74;042;006;;;;;;;;
26094315;MARYANTI;JL. WARINGIN RT 04;16;74;042;009;;;;;;;;
29080365;SEPTA RIA;GG SEJAHTERA NO 10;16;74;042;008;;;;;;;;
31530535;SURYANI;JL. MANGGA BESAR NO. 26;16;74;042;003;;;;;;;;
31752385;SYAMSUL BATUBARA;JL. NANGKA;16;74;042;007;;;;;;;;
30443543;Satiem;Kenanga;16;74;042;003;;;;;;;;
30443689;Rika mustalima;Gang Bambu;16;74;042;004;;;;;;;;
29323227;DAYAN RUSANI;JL.BENGAWAN SOLO;16;74;042;001;;;;;;;;
31384266;SATRIA DEWANTARA;JL. A. YANI NO 27;16;74;042;002;;;;;;;;
27334995;ERNAWATI;JL. PERJUANGAN;16;74;042;004;;;;;;;;
28013456;RUSMAYANTI;JL WARINGIN;16;74;042;009;;;;;;;;
30669414;TINA WIYANI;JL KENANGA II DESA SENALANG;16;74;042;004;;;;;;;;
28013054;YULIANTI;JL. NANGKA;16;74;042;007;;;;;;;;
28562509;ANNISA RIZKI ANANDA;JL. JEND SUDIRMAN RT.006;16;74;042;006;;;;;;;;
27764032;MUSLIMAN;JL. KALI SERAYU RT.004;16;74;042;010;;;;;;;;
29012046;NI MADE RESSA MARICKA;JL. KENANGA II;16;74;042;003;;;;;;;;
31854365;Sumarsilah;Sri Mulyo;16;74;042;010;;;;;;;;
27122026;GUSTIANA PURNAMA;JL KENANGA;16;74;042;004;;;;;;;;
32591321;DEPI IRYANTI;JL. KENANGA II RT. 003;16;74;042;005;;;;;;;;
29481016;SUDARMONO;JL NANGKA;16;74;042;006;;;;;;;;
30443551;Ernawati s;Pasar Satelit;16;74;042;002;;;;;;;;
26499736;ZUBIR;JL. REFORMASI;16;74;042;004;;;;;;;;
29948361;ROGAYA;JL KENANGA II PERMAI 11;16;74;042;005;;;;;;;;
30162066;Heni anggraini;Jl. Kenanga 1 Kel Kenanga;16;74;042;003;;;;;;;;
29628477;TAMRIN;JL. PERMAI 16 BLOK D2 RT. 08 KEL. BATU URIP;16;74;042;005;;;;;;;;
27146116;DIANA KUSUMA;JL. JEND. SUDIRMAN;16;74;042;010;;;;;;;;
28013733;NAZILI;JL. KENAGAN II;16;74;042;003;;;;;;;;
31658973;FITRINA;JL. JEND. SUDIRMAN RT. 02;16;74;042;008;;;;;;;;
30153905;Halimah;Lubuk Linggau;16;74;042;010;;;;;;;;
30325649;Tasam Hasan;Gg. Manggis;16;74;042;006;;;;;;;;
29374718;PUJIANTO;JL WARINGIN LAMA RT.007;16;74;042;008;;;;;;;;
30406819;Dewi siska aprianti;Kenanga;16;74;042;003;;;;;;;;
31277222;WIWIK PURNAMA SARI;JL. A. YANI NO.80 RT. 01 KEL. JOGOBOYO;16;74;042;008;;;;;;;;
26704031;NOVI YENTI;JL. JEND SUDIRMAN GG. LANGGAR RT.002;16;74;042;008;;;;;;;;
26617635;MIFTAHUL JANNAH;JL.NANGKA;16;74;042;006;;;;;;;;
28289999;WINDA NURDIANA;JL. MELATI;16;74;042;005;;;;;;;;
27917468;TUMIRA;JL. KALIANDA;16;74;042;008;;;;;;;;
28991520;SONI WIBISONO;JL. WARINGIN;16;74;042;009;;;;;;;;
28011401;EMI SUDIANTI;JL. PERMAI 16;16;74;042;005;;;;;;;;
28898807;SERLI ADE SYAFITRI;JL. LAKITAN RT.005;16;74;042;002;;;;;;;;
30085838;Ratna laili;Sri Mulyo;16;74;042;010;;;;;;;;
26064043;RUDI;GG KENARI;16;74;042;002;;;;;;;;
29157163;ZAINIAR;JL. JENDRAL SUDIRMAN RT.006;16;74;042;008;;;;;;;;
31571924;AHMAD TOMMY;JL. CIANJUR;16;74;042;007;;;;;;;;
29474372;DESKA EFRIYANTO;JL. KENANGA I RT.005;16;74;042;004;;;;;;;;
30443043;Ernida kesumawati;Lubuk Paoh;16;74;042;009;;;;;;;;
31038147;LEZA AFRIKA;GG. KUWENI;16;74;042;006;;;;;;;;
30153638;Titin sunarni;Jl Nangka Cianjur;16;74;042;007;;;;;;;;
32122425;Novriana;Kenangan;16;74;042;005;;;;;;;;
29066758;IVONE YUSTINA PANTOUW;JL. JENDRAL SUDIRMAN RT.003;16;74;042;006;;;;;;;;
27530002;JEANNY GEMI NASTITI;JL. KENANGA II;16;74;042;004;;;;;;;;
26469714;PERLI JULI YANTI;JL. KEMUNING KOMP. PERUMDAM;16;74;042;009;;;;;;;;
28654056;ICA PUSPITA SARI;LRG. KELAPA SAWIT;16;74;042;002;;;;;;;;
28368439;MASDEWI;JL.JENDERAL SUDIRMAN LR ROHA;16;74;042;008;;;;;;;;
26643383;LENA;JL. KENANGA II;16;74;042;005;;;;;;;;
31245398;LATIFAH NUR HASANAH;JL. KALI SERAYU;16;74;042;010;;;;;;;;
31030254;HIDAYATUL ULIYA;JL KENANGA II;16;74;042;005;;;;;;;;
32108837;MAT ROJI;JL. RAMBUTAN RT. 007;16;74;042;006;;;;;;;;
28195711;FITRI LESTARI KUMALA NINGSIH;JL. A. YANI;16;74;042;008;;;;;;;;
26443150;WAHYU NINUK WIJAYANTI;JL WARINGIN GG MERPATI;16;74;042;009;;;;;;;;
27912626;TITIN SUMARNI;JL. A. YANI NO.107;16;74;042;008;;;;;;;;
27929159;SYAMSURI;JL. JEND SUDIRMAN NO. 06;16;74;042;006;;;;;;;;
30970013;GAGA WIJAYA;jl jendral sudirman rt 7 kelurahan jogoboyo;16;74;042;008;;;;;;;;
27666384;WILLY SURYA;JL. KENANGA I NO.57;16;74;042;003;;;;;;;;
32059053;SARIMA;JL. A.YANI;16;74;042;003;;;;;;;;
25732251;ISMANTO;JL. NANGKA CIANJUR;16;74;042;007;;;;;;;;
31055260;MILA KARMILA;GANG KUWENI;16;74;042;006;;;;;;;;
30153639;Rina;Ponorogo;16;74;042;007;;;;;;;;
27258005;WENI MARYANI;jl. nangka kacung RT. 04 Kel. Ponorogo kec. Lubuklinggau Utara ll;16;74;042;007;;;;;;;;
30035911;Ayen;Jl. Damai;16;74;042;001;;;;;;;;
30957535;PERI IRAWAN;JL. KENANGA II PERMAI 19 RT 003;16;74;042;005;;;;;;;;
31731425;KAMALUDIN;JL. KANDIS RT.03;16;74;042;001;;;;;;;;
30162077;Fatimah;Jl.nangka Rt 01 Kelurahan Ponorogo Kec Lubuklinggau Utara Ii;16;74;042;007;;;;;;;;
32061136;FAJERI ARIYANTO;JL. SIRDAM II;16;74;042;005;;;;;;;;
29714904;EMI SARTIKA;KOMP. PERUMDAM BLOK. M;16;74;042;009;;;;;;;;
25993179;DARMANSYAH;JL. KARYO MARIS;16;74;042;005;;;;;;;;
29124994;DARNAWATI;jl.jend sudirman;16;74;042;001;;;;;;;;
29454731;ANDISYUKRIYANTO;JL. KENANGA 1;16;74;042;004;;;;;;;;
30302237;Ratna juwita;Jogoboyo;16;74;042;008;;;;;;;;
27552899;SURYA NINGSIH;JL. JEND SUDIRMAN;16;74;042;001;;;;;;;;
27920518;DELLA APRILITA MAHARANI;JL. NANGKA;16;74;042;005;;;;;;;;
30903825;HARIYADI;JL. NANGKA;16;74;042;007;;;;;;;;
31882711;Sumarni;Lubuk Linggau;16;74;042;007;;;;;;;;
30407074;Mustika warna;Gg Langgar;16;74;042;008;;;;;;;;
31854292;Leni;Gg Kepayang;16;74;042;006;;;;;;;;
29874017;AAN AGUSTONI;JL. BENGAWAN SOLO;16;74;042;001;;;;;;;;
31016832;PUTRI MENANTI;JL. NANGKA RT. 002;16;74;042;006;;;;;;;;
27913908;Rati Puspita;Jl.kenanga 1 Lintas Rt.03;16;74;042;004;;;;;;;;
29588292;YESI HERLINGWA.A;JL. KENANGA II RT.003 KELURAHAN BATU URIP KECAMATAN LUBUKLINGGAU UTARA II KOTA LUBUKLINGGAU KODE POS 31617;16;74;042;005;;;;;;;;
30334327;WAHYUDI CANDRA;JL. WARINGIN LINTAS RT 004;16;74;042;009;;;;;;;;
27492889;FERDIYANSAH;JL. MANGGA BESAR RT.005;16;74;042;003;;;;;;;;
30065766;Fitritasari;Jl. Bengawan Solo Kel Ulak Surung;16;74;042;001;;;;;;;;
26191615;ENNY DARMAINI;GG KENARI;16;74;042;002;;;;;;;;
28103545;YOSA MARISA HARYANI;JL KENANGA I;16;74;042;004;;;;;;;;
28756130;SITI FATIMAH;JL. KENANGA II RT 06;16;74;042;005;;;;;;;;
27667749;SYANTI PURNAMA;JL PERMAI;16;74;042;005;;;;;;;;
31477519;FEBRIYANSYAH HIDAYAT;JL.JENDRA SUDIRMAN;16;74;042;002;;;;;;;;
31882958;Desi ratna sari;Jogo Boyo;16;74;042;008;;;;;;;;
27772294;IRBAS MANTINI SYAIFUL;JL.KENANGA II NO.07;16;74;042;003;;;;;;;;
30162048;Gusti;Ulak Surung;16;74;042;001;;;;;;;;
27479890;HERLINA UTAMA;JL. KENANGA 2 PRUMAHAN QITO RESIDENCE RT.07;16;74;042;005;;;;;;;;
30995782;R. M. JAMIL;JL KEMUNING KOMP PERUMDAM RT.005;16;74;042;009;;;;;;;;
28962833;RERI HERNITA;JL. KENANGA II;16;74;042;002;;;;;;;;
32600890;DESI ERNA RUKMANA;JL,NANGKA;16;74;042;007;;;;;;;;
27999096;BOHORI;JL. KENAGA I;16;74;042;004;;;;;;;;
30434162;Misrini;Jl.kacung;16;74;042;007;;;;;;;;
28337989;GILANG PRASTIO;Jl.Nirwana;16;74;042;008;;;;;;;;
31037833;WARNA LENA;JL. MANGGA BESAR II;16;74;042;003;;;;;;;;
30443815;Eli suliati;Jogo Boyo;16;74;042;008;;;;;;;;
32158637;SUWARSIH;JL. NANGKA RT. 001;16;74;042;006;;;;;;;;
30424634;Mimi siti aminah;Jogo Boyo;16;74;042;008;;;;;;;;
31259350;DESI KOMALASARI;JL.NANGKA KACUNG;16;74;042;007;;;;;;;;
30162059;Sandora;Jl.kenanga 1;16;74;042;005;;;;;;;;
26802046;SULISTIAWANI;JALAN KENANGA I;16;74;042;002;;;;;;;;
29031905;HERYANI;JL KENANGA 1 LINTAS NO 108;16;74;042;004;;;;;;;;
30065776;Sri sumarni;Lubuklinggau;16;74;042;007;;;;;;;;
32108754;RONA SAPUTRA;JL. NANGKA RT.002;16;74;042;007;;;;;;;;
26056266;AHMADI;JL. JEND SUDIRMAN;16;74;042;008;;;;;;;;
32567833;ERWIN;JL. KENANGA II;16;74;042;004;;;;;;;;
28710847;AMRINAL;JL. KEMUNING KOMP. PERUMDAM;16;74;042;009;;;;;;;;
32547874;SUMARNI;JL. CIANJUR RT.009;16;74;042;005;;;;;;;;
26927754;FITRI PANGESTUTI;JL. KEMUNING;16;74;042;008;;;;;;;;
30081171;Fika;Batu Urip;16;74;042;005;;;;;;;;
30065767;Asnawati;Kenanga;16;74;042;003;;;;;;;;
31854786;Herni;Jl.perintis;16;74;042;008;;;;;;;;
31487611;DENDI;JL. WARINGIN RT.002;16;74;042;009;;;;;;;;
29681003;ENDANG HIDAYAT;JL. KALIANDA RT. 006;16;74;042;008;;;;;;;;
28156699;KOSASIH SURYA ATMAJA;JL.NANGKA;16;74;042;007;;;;;;;;
30851723;MEDIANSYAH JAYA PUTRA;JL. KUTOHARJO;16;74;042;009;;;;;;;;
27071760;FEBI AGUSTIN;JL. KALI SERAYU;16;74;042;010;;;;;;;;
32559449;HERLINA;JL.MANGGA BESAR LINTAS;16;74;042;003;;;;;;;;
31321948;UCI NUR ANDINI;JL WARINGIN;16;74;042;009;;;;;;;;
29436014;MAIZARNI;JL KENANGA II RT 004 KELURAHAN BATU URIP.;16;74;042;005;;;;;;;;
25925243;Sumira wati;Ulak Surung;16;74;042;001;;;;;;;;
27902000;UNIK SURATMI;JL. KENANGA I RT.03;16;74;042;004;;;;;;;;
30291882;Siti katmina;Jl Waringin;16;74;042;009;;;;;;;;
30442463;Ari sri ratna ningsih;Gg Manggis;16;74;042;008;;;;;;;;
31470470;LIMBAR WIJAYA;JL. KANDIS RT.002;16;74;042;001;;;;;;;;
27097702;WAHYU SISWANTO;JL. WARINGIN GANG RAJAWALI;16;74;042;009;;;;;;;;
27480696;SUHAFNI;JL. JENDRAL SUDIRMAN RT.002;16;74;042;008;;;;;;;;
30434767;Harnaini;Batu Urib;16;74;042;005;;;;;;;;
32590326;SUBAIDAH;JL. NANGKA KACUNG;16;74;042;007;;;;;;;;
27070073;MUHAMMAD ALDO ANUGRAH;JL. KENANGA II GG TAWAKAL RT 005/000;16;74;042;005;;;;;;;;
31882937;Yuniar andri yeni;Mangga Besar;16;74;042;003;;;;;;;;
27996835;ARTIYANTO;JL.PERINTIS PERUMAHAN MADANI ESTATE;16;74;042;008;;;;;;;;
30065757;Dewi sartika;Ulak Surung;16;74;042;001;;;;;;;;
26407805;AMELIA SAPITRI;JL. KENANGA II LINTASRT. 006;16;74;042;003;;;;;;;;
26405929;M. YAZID;JL KENANGA II PERUMAHAN GERIA KENANGA;16;74;042;005;;;;;;;;
31854099;Halipa;Ulak Surung;16;74;042;001;;;;;;;;
30922959;DERI JAMHARI;JL KENANGA II GG PERSAHABATAN;16;74;042;004;;;;;;;;
28039285;PURNAMA SARI;JL DEPATI JAPAR;16;74;042;008;;;;;;;;
32158583;ANDI ARDANI;JL. BENGAWAN SOLO RT. 008;16;74;042;001;;;;;;;;
30241056;SAMSIA;JL LAKITAN;16;74;042;002;;;;;;;;
30389609;Rita yana;Jl.perintis;16;74;042;008;;;;;;;;
29587950;AHLAN;JL A.YANI;16;74;042;008;;;;;;;;
28826497;SABANI;JL. KEBANGKITAN;16;74;042;004;;;;;;;;
29546380;DARMAWI;JL. MANGGA BESAR LINTAS RT.04;16;74;042;003;;;;;;;;
31853989;Anita;Jl Printis;16;74;042;008;;;;;;;;
27978896;YASIR ARAFAT;JL. KENANGA I;16;74;042;004;;;;;;;;
32211137;HELEN;JL. MANGGA BESAR;16;74;042;002;;;;;;;;
28424961;SINARWATI;JL. PADAT KARYA;16;74;042;005;;;;;;;;
30472607;Fitria handayani;Gg Damai;16;74;042;008;;;;;;;;
27808718;M.SYAHUIL NADRIANSYAH;JL. BENGAWA SOLO;16;74;042;001;;;;;;;;
28457444;SURYA NINGSIH;JALAN PERINTIS;16;74;042;008;;;;;;;;
29448951;EPI JAYA;JL. KEMUNING;16;74;042;008;;;;;;;;
26352141;ASMA;JL. A. YANI;16;74;042;003;;;;;;;;
28397889;RANIA ANGGRAINI;JL KENANGA I;16;74;042;002;;;;;;;;
31038177;MURDIAWATI;JL. TANAH DEMANG;16;74;042;002;;;;;;;;
29751235;ARIYES PRATAMA;JL. RAMBUTAN RT/RW. 005/000;16;74;042;006;;;;;;;;
29236905;YUNI SANTIKA;JL. KENANGA II;16;74;042;005;;;;;;;;
30434465;Zainur;Pasar Satelit;16;74;042;002;;;;;;;;
29743930;ERICK ASTRADA;JL KEMUNING KOMPLEK PERUMAMDAM RT 005/000;16;74;042;009;;;;;;;;
26575993;NURPAIDA;JLN. A. YANI;16;74;042;008;;;;;;;;
32058809;DENI IRWANSYAH;JL JEND SUDIRMAN;16;74;042;008;;;;;;;;
30443026;Fitriani;Jl.kenanga 1;16;74;042;004;;;;;;;;
31474691;DEWIA;JL. WARINGIN;16;74;042;008;;;;;;;;
29915647;M. THORIQ ALBANJARI;JL. NANGKA KACUNG;16;74;042;007;;;;;;;;
25904958;Ratih lestari;Jogo Boyo;16;74;042;008;;;;;;;;
31029693;DESI WANALIA;JL. KENANGA;16;74;042;003;;;;;;;;
29598157;ERYAN YUDHA PRATAMA;JL. KEMUNING GG. RAJAWALI RT. 06 NO. 97;16;74;042;009;;;;;;;;
32061246;LILIANI;JL. JEND SUDIRMAN RT.03;16;74;042;008;;;;;;;;
31018266;SILYANDI;JL KENANGA II;16;74;042;005;;;;;;;;
29039317;ABDUL RAHMAN;JL KENANGA II NO 26;16;74;042;003;;;;;;;;
27132743;IZWAR ANAS;JL. PERINTIS;16;74;042;008;;;;;;;;
29358596;WINDY HANDAYANI;jl.Kenanga 2 RT 04 No.136;16;74;042;005;;;;;;;;
30009758;Sustieni;Jogo Boyo;16;74;042;010;;;;;;;;
27735203;SUKENDRO SURYO WIGUNO;JL KENANGA 1;16;74;042;004;;;;;;;;
28347925;MASIYAH;JL. MANGGA BESAR;16;74;042;003;;;;;;;;
25992438;RIZDA JULIA MIRANDA;JL. A. YANI NO.130;16;74;042;002;;;;;;;;
26383719;ZURYANAH;JL. KALI SERAYU;16;74;042;010;;;;;;;;
30434697;Lik sulimah;Puncak Kemuning;16;74;042;009;;;;;;;;
27816037;ELFITRI;JL. KENANGA II;16;74;042;003;;;;;;;;
25949042;YULIANA;JL. KEMUNING KOMP. PERUMDAM;16;74;042;009;;;;;;;;
29361593;MELAN HETI PUSPITA;JL. BANGAWAN SOLO;16;74;042;001;;;;;;;;
29351756;MENDRA;JL. NANGK LINTAS;16;74;042;007;;;;;;;;
28550220;ACHMAD UJUSIN;JL. JEND. SUDIRMAN;16;74;042;008;;;;;;;;
32169208;MUHAMMAD YUSUF BRAMASTA;JL. PERSATUAN, RT. 06,RW. 00, KEL. SENALANG, KECAMATAN LUBUKLINGGAU UTARA II;16;74;042;004;;;;;;;;
29321212;TAMRIN;GG SEJAHTERA;16;74;042;008;;;;;;;;
26123578;EFRAN EVI JAYA;JL. JEND. SUDIRMAN;16;74;042;008;;;;;;;;
30162068;Tulasih;Jl Nangka;16;74;042;007;;;;;;;;
32439188;RAJIMAN;JL. WARINGIN LINTAS;16;74;042;009;;;;;;;;
27239939;KURNIAWAN EKO SAPUTRA;JL. KENAGAN II;16;74;042;005;;;;;;;;
29318532;SARKOWI;JL. KARYA BAKTI;16;74;042;001;;;;;;;;
28839936;MIA NABERSA;JL. RAMBUTAN;16;74;042;006;;;;;;;;
30943453;MEYSHIN HERAWATI;JL. Kenanga II;16;74;042;003;;;;;;;;
27823643;FIFI PUSPITASARI SIREGAR;JL. NANGKA;16;74;042;006;;;;;;;;
29229541;BARA ANGGARA JF;GG. MANGGIS;16;74;042;006;;;;;;;;
32158604;SUGITO;JL. KENANGA II RT. 004;16;74;042;005;;;;;;;;
25786940;MAI JUWITA SARI;JL. MANGGA BESAR;16;74;042;003;;;;;;;;
28637088;TITIEN KESUMA;KENANGA 2 JALAN KELAPA RT.06;16;74;042;004;;;;;;;;
32122274;Maryati;Jl Rambutan;16;74;042;006;;;;;;;;
26978336;HUSNAWATI;JL WARINGIN LINTAS;16;74;042;009;;;;;;;;
26795121;TOMMY WIJAYA;JL KENANGA II;16;74;042;005;;;;;;;;
30065783;LISMAWATI;Ramburan Rt06 Kel Mengang Kec Lubik Linggau Utara 2;16;74;042;006;;;;;;;;
31882757;Ricce ardila;Ulak Surung;16;74;042;001;;;;;;;;
30437009;Ita iriana;Jl.mangga Besar Ii;16;74;042;003;;;;;;;;
27153467;TAUFIK HIDAYAT;GG TANAH DEMANG;16;74;042;002;;;;;;;;
32114794;PANDU DWIKA PUTRA;JL. WARINGIN RT. 02;16;74;042;009;;;;;;;;
30065772;Rogaya;Jl. Kenanga Ii Kel Kenanga;16;74;042;003;;;;;;;;
27007352;EKO PUJIONO;JL. KENANGA I RT.005/-;16;74;042;004;;;;;;;;
30820832;SEPTI NOFALINDA;JALAN KENANGA I;16;74;042;004;;;;;;;;
30035913;Masehat;Jl. Pasar Satelit;16;74;042;002;;;;;;;;
29627604;IDIZON ATT;JL MANGGA BESAR II;16;74;042;003;;;;;;;;
27826878;YURMA YUNITA;JL. JEND SUDIRMAN;16;74;042;008;;;;;;;;
29101520;YUNITA;JL. PERINTIS;16;74;042;008;;;;;;;;
25915539;DESY APRIANA;JL. KANDIS;16;74;042;001;;;;;;;;
31316560;YOVITHA FLORENSIA APRILIANTI;JL. A. YANI;16;74;042;009;;;;;;;;
30443839;Yuli yanti;Permay16;16;74;042;005;;;;;;;;
28801696;LEGINEM;JL. KALIANDA RT. 06 KEL. JOGOBOYO;16;74;042;008;;;;;;;;
18364824;NAKINA;Jalan Nangka Lintas Nomor 37;16;74;042;007;;;;;;;;
29004771;Rina;Jl. Waringin Lintas GG Padat Karya;16;74;042;009;;;;;;;;
27732693;RIVA OKTAVIANTI;JL. KENANGA 1;16;74;042;002;;;;;;;;
27658684;SINTON AYU;JALAN KEMUNING KOMP PERUMDAM;16;74;042;009;;;;;;;;
31381170;ALDY PRATAMA;JL KENANGA II NO.19;16;74;042;003;;;;;;;;
27770689;MASEHA;JL. KENANGA I;16;74;042;002;;;;;;;;
30320101;ZALEHA;JL. KENANGA II;16;74;042;004;;;;;;;;
26958116;ATIKA;jl.waringin lintas no 51 RT 02 Kel puncak kemuning kec Lubuklinggau Utara ll;16;74;042;009;;;;;;;;
31129436;SUSANTO;JL. KENANGA II;16;74;042;003;;;;;;;;
29621390;VINA ULIMAZ;JALAN PADAT KARYA RT. 005;16;74;042;005;;;;;;;;
27994115;EFRIYANTO;JL. JEND SUDIRMAN GANG SEJAHTERA RT.001;16;74;042;008;;;;;;;;
31854342;Susilawati;Kandis;16;74;042;001;;;;;;;;
31891161;EKO SARYONO;JL. KENANGA 2 GG.QITO RESIDENCE BLOK K6;16;74;042;005;;;;;;;;
29311684;MARYANI;JL. WARINGIN RT.007;16;74;042;008;;;;;;;;
25846551;YESI SURYANTI;JL. PEMAI 16;16;74;042;005;;;;;;;;
30434686;Sunaika;Jogoboyo;16;74;042;008;;;;;;;;
31785195;M. ICHSAN AMMARULA. A;PERUMAHAI MADANI PERMAI;16;74;042;008;;;;;;;;
29318397;ARNISA AINI;JL. WARINGIN RT.002;16;74;042;009;;;;;;;;
30443475;Siti mariam;Gg Sejah Tera;16;74;042;010;;;;;;;;
27580443;NOPI AAN SAPUTRA;PERUMAHAN GRIYA KENANGA 2 NO. 408;16;74;042;005;;;;;;;;
30295470;SAIFUL ZUHRI;GANG DUKU;16;74;042;008;;;;;;;;
30443810;Siti rukmini;Gg Manggis;16;74;042;006;;;;;;;;
29118803;SURYADI;JL. PERINTIS;16;74;042;008;;;;;;;;
31290536;EKO KRISTIANTO;JL.KEMUNING LINTAS GG.KUTOARJO NO.33 RT.007 KEL.PUNCAK KEMUNING KEC.LUBUKLINGGAU UTARA II KOTA LUBUKLINGGAU;16;74;042;009;;;;;;;;
31960844;ROZALI. AK;JL.BENGAWAN SOLO RT.010;16;74;042;001;;;;;;;;
32400374;TAUFIK HIDAYAT;JL. KANDIS;16;74;042;001;;;;;;;;
27680979;NAFSIYAH ZN;JL. WARINGIN;16;74;042;009;;;;;;;;
31741152;MUHAMMAD REKI;JL BEGAWAN SOLO GG RAMITAN RT.008;16;74;042;001;;;;;;;;
28467430;MUHAMMAD FAUZAN ARZA;JL. BENGAWAN SOLO;16;74;042;001;;;;;;;;
32122410;Tika natalia;Permay;16;74;042;005;;;;;;;;
30472627;Yus elis;Jl Kenanga;16;74;042;004;;;;;;;;
30380799;FAUZAN JAYA. A;JL. KENANGA I;16;74;042;003;;;;;;;;
30442838;Nurleni;Jl Kandis;16;74;042;001;;;;;;;;
31035749;AHMAD ABRORI;JL.JEND A.YANI;16;74;042;008;;;;;;;;
30077053;Widi yanti w s;Jp.nangkah;16;74;042;007;;;;;;;;
31352588;NUR ASIA;JL. WARINGIN;16;74;042;009;;;;;;;;
31882840;Ucit;Ponorogo;16;74;042;007;;;;;;;;
27781345;LUSIYANTI;JL. NANGKA;16;74;042;006;;;;;;;;
32569397;ANDRE SURYATAMA;JL. WARINGIN;16;74;042;009;;;;;;;;
28717678;ALDO REVAN;JL KENANGA II;16;74;042;005;;;;;;;;
28562521;AKHMAD DARGO;JL. JEND SUDIRMAN RT.006;16;74;042;006;;;;;;;;
28987056;FEBBY NURHERLIZA;JL. KALIANDA 57;16;74;042;008;;;;;;;;
30981664;RATNA SARI;JL MANGGA BESAR;16;74;042;003;;;;;;;;
32590816;ROHATI;JL. KENANGA II RT. 003;16;74;042;005;;;;;;;;
30658432;Diana Ariani;JL Mangga Besar;16;74;042;002;;;;;;;;
30124374;MULYADI;JL. PERMAI 16 BLOK. 14C;16;74;042;005;;;;;;;;
25763677;YULITA ANGGRAINI;JL. KENANGA II DALAM NO. 50;16;74;042;003;;;;;;;;
31030146;SARIAH NABIAH;JL. LAKITAN;16;74;042;002;;;;;;;;
30443677;Anita;Perintis;16;74;042;008;;;;;;;;
32155204;JAKA PRATAMA;JL. NANGKA RT. 002;16;74;042;007;;;;;;;;
26022636;BUDIYANTO LIMYADI;JL. A. YANI;16;74;042;009;;;;;;;;
26613249;Warsini;Jl. Nangka RT.01;16;74;042;006;;;;;;;;
26600825;ASWAN;JL. MANGGA BESAR;16;74;042;003;;;;;;;;
26681476;MAHADI SUBAGIO;JL. JENDRAL SUDIRMAN;16;74;042;010;;;;;;;;
30442618;Rini sutrisni;Kenanga;16;74;042;003;;;;;;;;
25922894;TETI HERA;JL. JEND. SUDIRMAN NO.08;16;74;042;006;;;;;;;;
29787995;Frengki;Jl Kenanga II Perumahan Griya Kenanga;16;74;042;005;;;;;;;;
31882809;Reni evri yanti;Jl Perintis;16;74;042;008;;;;;;;;
30057650;MUHARDIKI;JALAN PERMAI 14 BLOK C;16;74;042;005;;;;;;;;
27689470;BAYU LAKSONO;JL.LAKITAN;16;74;042;002;;;;;;;;
28649034;HERUNOTO;JL. JENDRAL SUDIRMAN RT.002;16;74;042;010;;;;;;;;
27765062;WATINI;JL. WARINGIN RT.007;16;74;042;008;;;;;;;;
31554501;TIARA ANJELINA MAURICE;GANG KALI BENING;16;74;042;008;;;;;;;;
32122568;Herlinda sari;Ulak Surung;16;74;042;001;;;;;;;;
32144781;OSCAR ROMADHON;jl kayu agung rt.005;16;74;042;008;;;;;;;;
31036444;SUMI ERNA WATI;JL. KAYU AGUNG;16;74;042;008;;;;;;;;
31413684;IRMAYANI;JL.DEPATI JAKFAR;16;74;042;008;;;;;;;;
26401418;MAY SUHADA;JL. PADAT KARYA RT.02 KEL. BATU URIP;16;74;042;005;;;;;;;;
27801950;HAIRUL;JL. KENANGA 2 RT.003;16;74;042;002;;;;;;;;
26756531;MUHAMMAD ISWANTO;JL. NENAS;16;74;042;006;;;;;;;;
31446875;FEBRIYANTI;JL. CIANJUR;16;74;042;005;;;;;;;;
27789277;SUNDARI;NANGKA LINTAS JL. JAYA INDAH;16;74;042;005;;;;;;;;
30458911;IDRAL MAHDI;JALAN KENANGA II LINTAS JL KELAPA RT 006 KEL SENALANG;16;74;042;004;;;;;;;;
31439067;SULASTRI ARINA;JL. KENANGA 2 PERMAI 16 NO.18;16;74;042;005;;;;;;;;
27737195;ERLAN;JL. KENANGA 1 RT.002;16;74;042;004;;;;;;;;
30489431;ISNAN HUSNAIN;JL. WARINGIN;16;74;042;009;;;;;;;;
27983764;MUHAMMAD GERI AJI PRATAMA;JLN NENAS MEGANG RT 06;16;74;042;006;;;;;;;;
28980610;NAHDA MUZDALIFAH;JL KENANGA 2;16;74;042;003;;;;;;;;
30434119;Siti amli;Jl.kenanga 1;16;74;042;004;;;;;;;;
27565892;RIYANSYAH PUTRA PURBA;JL JENDRAL SUDIRMAN , GG. CEMARA;16;74;042;001;;;;;;;;
30065790;Jayanti aunila ismi;Jl Kutoarjo;16;74;042;009;;;;;;;;
27791904;HELIZA;JL. KENANGA II;16;74;042;005;;;;;;;;
